ID,"Party Name","Party Address",Route,"Order Date",Type
1075,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-31,Complete
1074,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2024-12-31,Complete
1073,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2024-12-31,Complete
1072,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2024-12-30,Complete
1071,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2024-12-30,Complete
1070,"HARIOM ENT (JUGALBHAI)","1 MARGIWALA COMPOUND",SONAL,2024-12-30,Complete
1069,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2024-12-30,Complete
1068,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-30,Complete
1067,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-30,Complete
1066,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-30,Complete
1065,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-30,Complete
1064,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-30,Complete
1063,"URVI IMPEX",DHARAM,SONAL,2024-12-30,Complete
1062,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-30,Complete
1061,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-30,Complete
1060,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-30,Complete
1059,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-30,Complete
1058,CASH,CASH,BHATAR,2024-12-30,Complete
1057,CASH,CASH,BHATAR,2024-12-30,Complete
1056,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-28,Complete
1055,"URVI IMPEX",DHARAM,SONAL,2024-12-28,Complete
1054,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-28,Complete
1053,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-28,Complete
1052,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-28,Complete
1051,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-28,Complete
1050,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-28,Complete
1049,"URVI IMPEX",DHARAM,SONAL,2024-12-28,Complete
1048,CASH,CASH,BHATAR,2024-12-28,Complete
1047,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-28,Complete
1046,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-28,Complete
1045,"DIMPAL LACE","171  DIVYANAND",SONAL,2024-12-28,Complete
1044,"NEHA CREATION","91-92 SONAL",SONAL,2024-12-27,Complete
1043,"YASI IMPEX","61 SONAL",SONAL,2024-12-27,Complete
1042,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-27,Complete
1041,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-27,Complete
1040,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-27,Complete
1039,"DARPAN LACE","9 VISHAL",BHATAR,2024-12-27,Complete
1038,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-27,Complete
1037,"URVI IMPEX",DHARAM,SONAL,2024-12-27,Complete
1036,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-27,Complete
1035,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-27,Complete
1034,"SHREE MAHALAXMI(KAMALBHAI)","198 DEVENDRANAGAR",SONAL,2024-12-27,Complete
1033,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-27,Complete
1032,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-27,Complete
1031,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-27,Complete
1030,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-26,Complete
1029,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-26,Complete
1028,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-26,Complete
1027,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-26,Complete
1026,"URVI IMPEX",DHARAM,SONAL,2024-12-26,Complete
1025,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-26,Complete
1024,"SILVER LACE","53 LALWALA ",SONAL,2024-12-26,Complete
1023,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-26,Complete
1022,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-26,Complete
1021,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-26,Complete
1020,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-26,Complete
1019,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-26,Complete
1018,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-25,Complete
1017,"URVI IMPEX",DHARAM,SONAL,2024-12-25,Complete
1016,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2024-12-25,Complete
1015,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-25,Complete
1014,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-25,Complete
1013,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-25,Complete
1012,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2024-12-25,Complete
1011,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-25,Complete
1010,"URVI IMPEX",DHARAM,SONAL,2024-12-25,Complete
1009,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-25,Complete
1008,"SHREE MAHALAXMI(KAMALBHAI)","198 DEVENDRANAGAR",SONAL,2024-12-25,Complete
1007,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-25,Complete
1006,CASH,CASH,BHATAR,2024-12-25,Complete
1005,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-25,Complete
1004,"BHAVINI CREATION","69 NAVSARJAN",BHATAR,2024-12-24,Complete
1003,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-24,Complete
1002,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2024-12-24,Complete
1001,"AKASH LACE","868 SONAL-2",SONAL,2024-12-24,Complete
1000,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-24,Complete
999,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-24,Complete
998,"DARPAN LACE","9 VISHAL",BHATAR,2024-12-24,Complete
997,"URVI IMPEX",DHARAM,SONAL,2024-12-24,Complete
996,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-24,Complete
995,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-24,Complete
994,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-24,Complete
993,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-24,Complete
992,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-24,Complete
991,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-24,Complete
990,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-24,Complete
989,"YASI IMPEX","61 SONAL",SONAL,2024-12-24,Complete
988,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-24,Complete
987,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2024-12-23,Complete
986,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-23,Complete
985,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-23,Complete
984,"SILVER LACE","53 LALWALA ",SONAL,2024-12-23,Complete
983,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-23,Complete
982,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2024-12-23,Complete
981,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-23,Complete
980,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2024-12-23,Complete
979,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-23,Complete
978,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-23,Complete
977,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-23,Complete
976,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-23,Complete
975,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-23,Complete
974,"URVI IMPEX",DHARAM,SONAL,2024-12-23,Complete
973,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-23,Complete
972,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-23,Complete
971,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-21,Complete
970,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-21,Complete
969,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2024-12-21,Complete
968,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-21,Complete
967,CASH,CASH,BHATAR,2024-12-21,Complete
966,"RADHE KRISHNA LACE","63 CHIMANI TEKRO",LIMBAYAT,2024-12-21,Complete
965,"URVI IMPEX",DHARAM,SONAL,2024-12-21,Complete
964,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-21,Complete
963,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-21,Complete
962,"GANESH LACE","78 THAKOR NAGAR",SONAL,2024-12-21,Complete
961,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-21,Complete
960,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-21,Complete
959,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-21,Complete
958,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-21,Complete
957,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-21,Complete
956,"BHAVINI CREATION","69 NAVSARJAN",BHATAR,2024-12-21,Complete
955,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2024-12-21,Complete
954,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-20,Complete
953,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2024-12-20,Complete
952,"URVI IMPEX",DHARAM,SONAL,2024-12-20,Complete
951,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2024-12-20,Complete
950,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-20,Complete
949,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-20,Complete
948,"NEHA CREATION","91-92 SONAL",SONAL,2024-12-20,Complete
947,CASH,CASH,BHATAR,2024-12-20,Complete
946,"SHREE MAHALAXMI(KAMALBHAI)","198 DEVENDRANAGAR",SONAL,2024-12-20,Complete
945,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-20,Complete
944,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-20,Complete
943,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-20,Complete
942,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2024-12-20,Complete
941,"URVI IMPEX",DHARAM,SONAL,2024-12-20,Complete
940,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2024-12-20,Complete
939,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-20,Complete
938,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-20,Complete
937,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-20,Complete
936,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-20,Complete
935,CASH,CASH,BHATAR,2024-12-20,Complete
934,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-19,Complete
933,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-19,Complete
932,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2024-12-19,Complete
931,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-19,Complete
930,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-19,Complete
929,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-19,Complete
928,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2024-12-19,Complete
927,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-19,Complete
926,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-19,Complete
925,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-19,Complete
924,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-19,Complete
923,"YASI IMPEX","61 SONAL",SONAL,2024-12-19,Complete
922,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-19,Complete
921,"URVI IMPEX",DHARAM,SONAL,2024-12-19,Complete
920,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-19,Complete
919,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-19,Complete
918,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-19,Complete
917,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-19,Complete
916,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2024-12-18,Complete
915,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-18,Complete
914,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-18,Complete
913,"SURYA LACE","10 NAVSARJAN",BHATAR,2024-12-18,Complete
912,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2024-12-18,Complete
911,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-18,Complete
910,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2024-12-18,Complete
909,"YASI IMPEX","61 SONAL",SONAL,2024-12-18,Complete
908,"URVI IMPEX",DHARAM,SONAL,2024-12-18,Complete
907,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2024-12-18,Complete
906,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-18,Complete
905,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-18,Complete
904,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-18,Complete
903,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-18,Complete
902,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-18,Complete
901,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-18,Complete
900,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-18,Complete
899,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-18,Complete
898,CASH,CASH,BHATAR,2024-12-18,Complete
897,"SURYA LACE","10 NAVSARJAN",BHATAR,2024-12-17,Complete
896,"HARIOM ENT (JUGALBHAI)","1 MARGIWALA COMPOUND",SONAL,2024-12-17,Complete
895,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-17,Complete
894,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-17,Complete
893,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-17,Complete
892,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2024-12-17,Complete
891,"SURYA LACE","10 NAVSARJAN",BHATAR,2024-12-17,Complete
890,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-17,Complete
889,CASH,CASH,BHATAR,2024-12-17,Complete
888,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2024-12-17,Complete
887,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2024-12-17,Complete
886,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-17,Complete
885,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-17,Complete
884,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-17,Complete
883,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-17,Complete
882,"URVI IMPEX",DHARAM,SONAL,2024-12-17,Complete
881,CASH,CASH,BHATAR,2024-12-17,Complete
880,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2024-12-17,Complete
879,"GANESH LACE","78 THAKOR NAGAR",SONAL,2024-12-17,Complete
878,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-17,Complete
877,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-17,Complete
876,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-17,Complete
875,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-16,Complete
874,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2024-12-16,Complete
873,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-16,Complete
872,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-16,Complete
871,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-16,Complete
870,"URVI IMPEX",DHARAM,SONAL,2024-12-16,Complete
869,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-16,Complete
868,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-16,Complete
867,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-16,Complete
866,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-16,Complete
865,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-16,Complete
864,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-16,Complete
863,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-16,Complete
862,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-16,Complete
861,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-16,Complete
860,"AKASH LACE","868 SONAL-2",SONAL,2024-12-16,Complete
859,"SHREE MAHALAXMI(KAMALBHAI)","198 DEVENDRANAGAR",SONAL,2024-12-16,Complete
858,"DARPAN LACE","9 VISHAL",BHATAR,2024-12-16,Complete
857,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-16,Complete
856,"SILVER LACE","53 LALWALA ",SONAL,2024-12-16,Complete
855,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-16,Complete
854,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-16,Complete
853,"HARIOM ENT (JUGALBHAI)","1 MARGIWALA COMPOUND",SONAL,2024-12-14,Complete
852,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-14,Complete
851,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-14,Complete
850,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-14,Complete
849,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-14,Complete
848,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2024-12-14,Complete
847,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-14,Complete
846,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2024-12-14,Complete
845,"URVI IMPEX",DHARAM,SONAL,2024-12-14,Complete
844,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-14,Complete
843,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-14,Complete
842,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-14,Complete
841,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-14,Complete
840,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-14,Complete
839,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-13,Complete
838,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-13,Complete
837,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2024-12-13,Complete
836,"HARIOM ENT (JUGALBHAI)","1 MARGIWALA COMPOUND",SONAL,2024-12-13,Complete
835,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-13,Complete
834,"GANESH LACE","78 THAKOR NAGAR",SONAL,2024-12-13,Complete
833,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-13,Complete
832,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2024-12-13,Complete
831,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-13,Complete
830,"URVI IMPEX",DHARAM,SONAL,2024-12-13,Complete
829,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-13,Complete
828,"NEHA CREATION","91-92 SONAL",SONAL,2024-12-13,Complete
827,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-13,Complete
826,"K T C","KTC ANJANAFARM",LIMBAYAT,2024-12-13,Complete
825,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2024-12-13,Complete
824,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-13,Complete
823,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-12,Complete
822,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-12,Complete
821,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-12,Complete
820,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-12,Complete
819,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-12,Complete
818,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-12,Complete
817,"SHREE MAHALAXMI(KAMALBHAI)","198 DEVENDRANAGAR",SONAL,2024-12-12,Complete
816,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-12,Complete
815,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-12,Complete
814,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-12,Complete
813,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-12,Complete
812,"YASI IMPEX","61 SONAL",SONAL,2024-12-12,Complete
811,"URVI IMPEX",DHARAM,SONAL,2024-12-12,Complete
810,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-12,Complete
809,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-12,Complete
808,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2024-12-11,Complete
807,"GANESH LACE","78 THAKOR NAGAR",SONAL,2024-12-11,Complete
806,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-11,Complete
805,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-11,Complete
804,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-11,Complete
803,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-11,Complete
802,"SAPTARSUNGI CREATION","GREY JALAIWALA",LIMBAYAT,2024-12-11,Complete
801,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2024-12-11,Complete
800,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-11,Complete
799,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-11,Complete
798,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-11,Complete
797,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-11,Complete
796,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-11,Complete
795,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2024-12-11,Complete
794,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-11,Complete
793,"SUNNYBHAI GALIYAWAL","29 JAGNATH",LIMBAYAT,2024-12-10,Complete
792,"YASI IMPEX","61 SONAL",SONAL,2024-12-10,Complete
791,"SAI LACE","92 sonal 1st flor",SONAL,2024-12-10,Complete
790,"GANESH LACE","78 THAKOR NAGAR",SONAL,2024-12-10,Complete
789,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-10,Complete
788,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-10,Complete
787,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-10,Complete
786,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-10,Complete
785,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-10,Complete
784,"SILVER LACE","53 LALWALA ",SONAL,2024-12-10,Complete
783,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-10,Complete
782,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2024-12-10,Complete
781,CASH,CASH,BHATAR,2024-12-10,Complete
780,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2024-12-10,Complete
779,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-10,Complete
778,"DARPAN LACE","9 VISHAL",BHATAR,2024-12-09,Complete
777,"AKASH LACE","868 SONAL-2",SONAL,2024-12-09,Complete
776,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2024-12-09,Complete
775,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2024-12-09,Complete
774,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-09,Complete
773,"JANAK KUMAR ","216 AATMANAND",SONAL,2024-12-09,Complete
772,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-09,Complete
771,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2024-12-09,Complete
770,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2024-12-09,Complete
769,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2024-12-09,Complete
768,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2024-12-09,Complete
767,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-09,Complete
766,"AASHAPURI LACE","38 LALWALA",SONAL,2024-12-09,Complete
765,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-09,Complete
764,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2024-12-09,Complete
763,"URVI IMPEX",DHARAM,SONAL,2024-12-09,Complete
762,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-09,Complete
761,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-09,Complete
760,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-07,Complete
759,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2024-12-07,Complete
758,"NANA MASTER","NANA BHAI",LIMBAYAT,2024-12-07,Complete
757,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2024-12-07,Complete
756,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2024-12-07,Complete
755,"YASI IMPEX","61 SONAL",SONAL,2024-12-07,Complete
754,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2024-12-07,Complete
753,"GANESH LACE","78 THAKOR NAGAR",SONAL,2024-12-07,Complete
752,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2024-12-07,Complete
751,"SILVER LACE","53 LALWALA ",SONAL,2024-12-07,Complete
750,"DEVANSH LACE",JIVASERI,LIMBAYAT,2024-12-07,Complete
749,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2024-12-07,Complete
748,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2024-12-07,Complete
